playlist_index,original_title,original_artists,candidate_url,candidate_track_id,candidate_title,candidate_artists,candidate_key,candidate_key_camelot,candidate_year,candidate_bpm,candidate_label,candidate_genres,candidate_release,candidate_release_date,title_sim,artist_sim,base_score,bonus_year,bonus_key,final_score,guard_ok,reject_reason,search_query_index,search_query_text,candidate_index,elapsed_ms,winner
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/beekind-original-mix/13536195,13536195,,,,,,,,,,,0.0,0,0.0,0,0,1.0,N,no_title,1,Night Tales (Original Mix) Bross (RO),5,978,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/beekind/13074460,13074460,BeeKind Original Mix,Bross (RO),E Major,12B,2020,120,COYA MUSIC,"Afro House, Organic House, Melodic House & Techno",,2020-02-06,11.111111111111114,100,51.1,0,0,58.1,N,guard_title_token_coverage,1,Night Tales (Original Mix) Bross (RO),4,1852,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/retreat/12155545,12155545,Retreat Original Mix,Danny Howells,D# Minor,2A,2019,124,8Bit,"Deep House, House",,2019-07-29,22.22222222222223,19,20.8,0,0,27.8,N,guard_artist_sim_no_overlap,1,Night Tales (Original Mix) Bross (RO),6,1978,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/night-tales-original-mix/12327901,12327901,Night Tales Original Mix,"Bross (RO), VICTHOR",F Major,7B,2019,120,All Day I Dream,"Deep House, House",,2019-08-09,100.0,100,100.0,0,0,108.5,Y,,1,Night Tales (Original Mix) Bross (RO),1,2627,Y
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/night-tales/11324958,11324958,Night Tales Original Mix,Hoolz,B Minor,10A,2018,123,KitchenSync Records,Electronica,,2018-12-12,100.0,30,68.5,0,0,77.0,Y,,1,Night Tales (Original Mix) Bross (RO),3,2657,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/night-tales/12327901,12327901,Night Tales Original Mix,"Bross (RO), VICTHOR",F Major,7B,2019,120,All Day I Dream,"Deep House, House",,2019-08-09,100.0,100,100.0,0,0,108.5,Y,,1,Night Tales (Original Mix) Bross (RO),2,2760,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/azteca/11883827,11883827,Azteca Original Mix,VICTHOR,D Minor,7A,2019,118,COYA MUSIC,"Tech House, House",,2019-05-01,23.529411764705884,26,24.6,0,0,31.6,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),6,1707,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/a-dolphins-tale/14478169,14478169,A Dolphin's Tale Chambord Discovery Remix,"DBRA, Chambord, Tale Chambord Discovery",D Major,10B,2020,118,WAYU Records,"Organic House, Melodic House & Techno, Progressive House",,2020-12-04,26.92307692307692,37,31.5,0,0,23.5,N,guard_low_artist_high_title_required,2,Bross (RO) Night Tales (Original Mix),13,1845,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/kalyana/14007338,14007338,Kalyāṇa Original Mix,Soul Of Void,C Minor,5A,2020,119,ODYSSEY,"Organic House, Afro House|Afro / Latin, Afro House, Melodic House & Techno, Melodic House & Techno|Melodic House",,2020-08-21,22.22222222222223,40,30.2,0,0,37.2,N,guard_low_artist_high_title_required,2,Bross (RO) Night Tales (Original Mix),12,1882,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/cutting-chords/11998421,11998421,Cutting Chords Original Mix,Death on the Balcony,A Minor,8A,2019,120,Kindisch,Deep House,,2019-05-31,24.0,28,25.8,0,0,32.8,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),5,2184,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/attraction/14472531,14472531,Attraction Birds of Mind Remix,"DSF, Birds of Mind",A# Minor,3A,2020,123,Melody Of the Soul,"Organic House, Melodic House & Techno, Afro House, Progressive House",,2020-12-04,19.512195121951223,47,31.9,0,0,26.9,N,guard_low_artist_high_title_required,2,Bross (RO) Night Tales (Original Mix),14,2345,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/sundar/14533384,14533384,Sundar Newman (I Love) Retouch,"Christian Lepah, VICTHOR, Newman (I Love)",C Major,8B,2020,122,All Day I Dream,"Organic House, Melodic House & Techno",,2020-12-11,25.641025641025635,26,25.8,0,0,23.8,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),8,3061,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/amarr/14533383,14533383,Amarr Original Mix,"Alex Twin, VICTHOR",F Major,7B,2020,121,All Day I Dream,"Organic House, Melodic House & Techno, Afro House",,2020-12-11,12.5,26,18.6,0,0,25.6,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),7,3660,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/walk-away/14533385,14533385,Walk Away Original Mix,VICTHOR,D Major,10B,2020,122,All Day I Dream,"Organic House, Melodic House & Techno",,2020-12-11,30.0,26,28.2,0,0,35.2,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),9,4150,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/la-caminata/14533382,14533382,La Caminata Original Mix,"Bross (RO), VICTHOR",E Major,12B,2020,122,All Day I Dream,"Organic House, Melodic House & Techno",,2020-12-11,36.36363636363637,100,65.0,0,0,72.0,N,guard_title_token_coverage,2,Bross (RO) Night Tales (Original Mix),10,4407,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/flavor/13941141,13941141,Flavor Pambouk Remix,"Nohan, Pambouk, Flavor Pambouk",E Minor,9A,2020,120,Hoomidaas,"Organic House, Melodic House & Techno",,2020-08-21,19.354838709677423,27,22.8,0,0,14.8,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),15,2899,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/araqil/12978156,12978156,Araqil Original Mix,"Hrag Mikkel, Pambouk",A Minor,8A,2020,120,Hoomidaas,"Melodic House & Techno, Organic House",,2020-01-27,23.529411764705884,26,24.6,0,0,31.6,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),16,3269,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/sun-of-evening/13728854,13728854,Sun of Evening Original Mix,SUMU,E Minor,9A,2020,120,Hoomidaas,"Organic House, Melodic House & Techno",,2020-06-26,40.0,16,29.2,0,0,36.2,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),18,2980,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/time/13941142,13941142,Time Armen Miran Remix,"Nohan, Armen Miran, Time Armen Miran",A# Minor,3A,2020,122,Hoomidaas,"Organic House, Melodic House & Techno",,2020-08-21,30.303030303030297,31,30.6,0,0,22.6,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),17,3881,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/brightness/13941179,13941179,Brightness Original Mix,"Lazarusman, Rowee",C Minor,5A,2020,123,All Day I Dream,"Organic House, Melodic House & Techno, Afro House",,2020-08-21,57.142857142857146,30,44.9,0,0,51.9,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),20,3123,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/aria/14193854,14193854,Aria Newman I Love Remix,"Dee Montero, Newman (I Love), Newman I Love",A Minor,8A,2020,123,Futurescope,"Organic House, Progressive House, Melodic House & Techno",,2020-10-02,22.85714285714286,31,26.5,0,0,18.5,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),11,6992,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/vacation-to-life/13186517,13186517,Vacation to Life Original Mix,Tim Green,G# Minor,1A,2020,120,All Day I Dream,"Melodic House & Techno, Organic House, Progressive House",,2020-03-27,29.629629629629633,23,26.6,0,0,33.6,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),19,5341,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/fibulae/14006641,14006641,Fibulae Original Mix,Sebastien Leger,F Major,7B,2020,121,Lost Miracle,"Organic House, Melodic House & Techno",,2020-08-21,33.33333333333333,26,30.0,0,0,37.0,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),21,4194,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/ararat/13812809,13812809,Ararat Original Mix,Eli Nissan,A Major,11B,2020,122,Do Not Sit On The Furniture Recordings,"Organic House, Melodic House & Techno",,2020-06-26,11.764705882352942,22,16.4,0,0,23.4,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),23,3813,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/silver-dusk/13656636,13656636,Silver Dusk Volen Sentir Retouch,"about : river, Volen Sentir",D Minor,7A,2020,122,Nie Wieder Schlafen,"Organic House, Melodic House & Techno",,2020-06-12,23.25581395348837,42,31.7,0,0,32.7,N,guard_low_artist_high_title_required,2,Bross (RO) Night Tales (Original Mix),22,4129,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/thunder/14422270,14422270,Thunder Original Mix,Minnado,B Minor,10A,2020,122,Kindisch,"Organic House, Melodic House & Techno, Melodic House & Techno|Melodic House",,2020-12-04,22.22222222222223,13,18.1,0,0,25.1,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),25,3197,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/priroda/14654148,14654148,Priroda Original Mix,"Simone Vitullo, Tanit",F Minor,4A,2020,120,Go Deeva Records,"Organic House, Afro House, Melodic House & Techno",,2020-12-14,22.22222222222223,27,24.4,0,0,31.4,N,guard_artist_sim_no_overlap,2,Bross (RO) Night Tales (Original Mix),24,3817,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/euphoria/11200488,11200488,Euphoria Night Mix,Bross (RO),F# Minor,11A,2018,122,The Purr,Deep House,,2018-11-26,62.5,100,79.4,0,0,80.4,N,guard_title_token_coverage,3,Night Tales Bross (RO),6,947,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/4-meditation-original-mix/12371715,12371715,4 Meditation Original Mix,"Kevin Di Serna, Guhus",G Minor,6A,2019,110,Balance Music,"Deep House, Minimal / Deep Tech",,2019-08-02,26.086956521739125,18,22.4,0,0,29.4,N,guard_artist_sim_no_overlap,3,Night Tales Bross (RO),5,1010,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/ko-sar-ra-di/12024984,12024984,Ko Sar Ra Di Original Mix,Basti Grub,E Major,12B,2019,124,Hoehenregler Records,"Afro House, Melodic House & Techno, Organic House, Progressive House",,2019-06-14,34.78260869565217,44,38.9,0,0,45.9,N,guard_low_artist_high_title_required,4,Bross (RO) Night Tales,6,804,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/night-tales/19837858,19837858,Night Tales Original Mix,"Rui Da Silva, Cosmic Bambino",G Minor,6A,2024,124,Infinity & Beyond,"Minimal / Deep Tech, Deep House, House",,2024-12-20,100.0,36,71.2,0,0,79.7,Y,,5,Night Tales (Original Mix) (Original Mix) Bross (RO),5,1190,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/night-tales/19404396,19404396,Night Tales Original Mix,LEMON (RO),F Minor,4A,2024,123,Pulse. Records,"Afro House, Melodic House & Techno|Melodic House, Melodic House & Techno, Melodic House & Techno|Melodic Techno, Organic House",,2024-08-22,100.0,50,77.5,0,0,86.0,Y,,5,Night Tales (Original Mix) (Original Mix) Bross (RO),4,1254,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/have-a-name-feat-geri-terella/12327910,12327910,Have a Name feat. Geri Terella Original Mix,"Nacho Varela, Cruz Vittor, Geri Terella",F Major,7B,2019,123,All Day I Dream,"Deep House, House",,2019-08-09,36.36363636363637,31,34.0,0,0,38.0,N,guard_artist_sim_no_overlap,6,Bross (RO) Night Tales (Original Mix) (Original Mix),21,432,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/city-lights/12299305,12299305,City Lights Gorje Hewek & Izhevski Extended Mix,"Blanche, Gorje Hewek, Izhevski",C Minor,5A,2019,120,Anjunadeep,"Melodic House & Techno, Organic House, Progressive House",,2019-07-23,26.66666666666667,21,24.1,0,0,26.1,N,guard_artist_sim_no_overlap,6,Bross (RO) Night Tales (Original Mix) (Original Mix),18,679,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/you-and-him/11665089,11665089,You and HIm Arina Mur Remix,"Ercos Blanka, Arina Mur, HIm Arina Mur",C Minor,5A,2019,120,Seven Villas,Deep House,,2019-03-08,26.315789473684205,40,32.5,0,0,24.5,N,guard_low_artist_high_title_required,6,Bross (RO) Night Tales (Original Mix) (Original Mix),20,1141,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/trubadour-du-puentes-original-mix/14696315,14696315,Trubadour Du Puentes Original Mix,Bross (RO),E Minor,9A,2021,122,TRYBESof,"Organic House, Melodic House & Techno",,2021-01-22,32.25806451612904,100,62.7,0,0,69.7,N,guard_title_token_coverage,6,Bross (RO) Night Tales (Original Mix) (Original Mix),4,1387,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/awakenings/11858867,11858867,Awakenings Adrien(RO) Remix,"Sebastian Busto, Adrien(RO)",Eb Major,5B,2019,120,Magician On Duty,"Organic House, Progressive House, Afro House, Melodic House & Techno",,2019-05-17,27.02702702702703,47,36.0,0,0,31.0,N,guard_low_artist_high_title_required,6,Bross (RO) Night Tales (Original Mix) (Original Mix),22,1438,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/kama/12335393,12335393,Kama Original Mix,M.O.S.,F Major,7B,2019,120,Shanti Radio,"Organic House, Progressive House, Melodic House & Techno",,2019-07-18,13.333333333333329,30,20.8,0,0,27.8,N,guard_artist_sim_no_overlap,6,Bross (RO) Night Tales (Original Mix) (Original Mix),17,1603,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/i-hear-the-drums/9259956,9259956,I Hear the Drums Original Mix,Bross (RO),C Major,8B,2017,120,Crossfade Sounds,"Deep House, House, Minimal / Deep Tech",,2017-05-08,29.629629629629633,100,61.3,0,0,68.3,N,guard_title_token_coverage,6,Bross (RO) Night Tales (Original Mix) (Original Mix),6,1620,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/4-meditation/12371715,12371715,4 Meditation Original Mix,"Kevin Di Serna, Guhus",G Minor,6A,2019,110,Balance Music,"Deep House, Minimal / Deep Tech",,2019-08-02,26.086956521739125,18,22.4,0,0,29.4,N,guard_artist_sim_no_overlap,6,Bross (RO) Night Tales (Original Mix) (Original Mix),23,1999,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/wizard/12246589,12246589,Wizard Original Mix,Makebo,F# Major,2B,2019,125,Shanti Radio,"Organic House, Melodic House & Techno",,2019-06-27,23.529411764705884,28,25.5,0,0,32.5,N,guard_artist_sim_no_overlap,6,Bross (RO) Night Tales (Original Mix) (Original Mix),24,2090,N
1,Night Tales (Original Mix),Bross (RO),https://www.beatport.com/track/suzans-lunch/11926080,11926080,Suzan's Lunch Original Mix,"Lee Burridge, Lost Desert",A Major,11B,2019,118,Shanti Radio,Deep House,,2019-05-09,33.33333333333333,31,32.3,0,0,39.3,N,guard_artist_sim_no_overlap,6,Bross (RO) Night Tales (Original Mix) (Original Mix),19,2452,N
2,Mystika (Original Mix),DSF,https://www.beatport.com/track/mystika/20038367,20038367,Mystika Original Mix,Stefane Lippe,G Major,9B,2025,126,KULT,"Progressive House, Afro House, Organic House, Melodic House & Techno, Afro House|Afro / Latin",,2025-01-31,100.0,25,66.2,0,0,74.8,Y,,1,Mystika (Original Mix) DSF,4,460,N
2,Mystika (Original Mix),DSF,https://www.beatport.com/track/the-psy-odyssey/18503691,18503691,The Psy Odyssey Original Mix,Mystika,A Major,11B,2024,87,DoubSquare Records,"Psy-Trance, Psy-Trance|Dark & Forest, Psy-Trance|Goa Trance",,2024-02-16,27.272727272727266,20,24.0,0,0,31.0,N,guard_artist_sim_no_overlap,1,Mystika (Original Mix) DSF,2,542,N
2,Mystika (Original Mix),DSF,https://www.beatport.com/track/the-dwarfs-scream/18503690,18503690,The Dwarf's Scream Original Mix,Mystika,G Major,9B,2024,104,DoubSquare Records,"Psy-Trance, Psy-Trance|Dark & Forest, Psy-Trance|Goa Trance",,2024-02-16,16.0,20,17.8,0,0,24.8,N,guard_artist_sim_no_overlap,1,Mystika (Original Mix) DSF,3,891,N
2,Mystika (Original Mix),DSF,https://www.beatport.com/track/pouf-original-mix/13106200,13106200,Pouf Original Mix,DSF,A Minor,8A,2020,120,When We Dip Records,"Deep House, House",,2020-02-21,0.0,100,45.0,0,0,52.0,N,guard_short_title_high_floor,1,Mystika (Original Mix) DSF,5,1101,N
2,Mystika (Original Mix),DSF,https://www.beatport.com/track/mystika/12075117,12075117,Mystika Original Mix,DSF,A# Minor,3A,2019,120,All Day I Dream,"Deep House, House",,2019-07-05,100.0,100,100.0,0,0,108.5,Y,,1,Mystika (Original Mix) DSF,1,1752,Y
2,Mystika (Original Mix),DSF,https://www.beatport.com/track/mystika/19365161,19365161,Mystika Original Mix,Mauro Scollo,Eb Minor,2A,2024,122,AH Digital,Progressive House,,2024-09-24,100.0,13,60.9,0,0,69.4,N,guard_artist_sim_no_overlap,1,Mystika (Original Mix) DSF,6,2585,N
2,Mystika (Original Mix),DSF,https://www.beatport.com/track/the-look-of-love-dsf-remix/11761786,11761786,The Look of Love DSF Remix,"VieL, DSF, of Love DSF",G Minor,6A,2019,120,RYNTH,"Deep House, Minimal / Deep Tech",,2019-04-01,12.121212121212125,100,51.7,0,0,43.7,N,guard_short_title_high_floor,2,DSF Mystika (Original Mix),5,404,N
2,Mystika (Original Mix),DSF,https://www.beatport.com/track/kyklades/12075123,12075123,Kyklades Original Mix,DSF,D Minor,7A,2019,120,All Day I Dream,"Deep House, House",,2019-07-05,40.0,100,67.0,0,0,74.0,N,guard_short_title_high_floor,2,DSF Mystika (Original Mix),6,460,N
2,Mystika (Original Mix),DSF,https://www.beatport.com/track/mystika-lost-desert-remix/13614990,13614990,Mystika Lost Desert Remix,"DSF, Lost Desert, Mystika Lost Desert",A# Minor,3A,2020,120,All Day I Dream,"Melodic House & Techno, Organic House",,2020-06-19,100.0,100,100.0,0,0,92.0,Y,,2,DSF Mystika (Original Mix),2,749,N
2,Mystika (Original Mix),DSF,https://www.beatport.com/track/mystika/13614990,13614990,Mystika Lost Desert Remix,"DSF, Lost Desert, Mystika Lost Desert",A# Minor,3A,2020,120,All Day I Dream,"Melodic House & Techno, Organic House",,2020-06-19,100.0,100,100.0,0,0,92.0,Y,,2,DSF Mystika (Original Mix),3,2191,N
